GEOID10,pop,sldl_2000,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
100050517023026,0,040,040,021,0,040,021,021
100050517023027,20,040,040,021,0,040,021,021
100050517023028,0,040,040,021,0,040,021,021
100050517023029,0,040,040,021,0,040,021,021
100050517023030,0,040,040,021,0,040,021,021
100050517023031,7,040,040,021,0,040,021,021
100050517023032,0,040,040,021,0,040,021,021
100050517023033,0,040,040,021,0,040,021,021
100050517023034,69,040,040,021,0,040,021,021
100050517023035,3,040,040,021,0,040,021,021
100050517023036,4,040,040,021,0,040,021,021
100050517023037,26,040,040,021,0,040,021,021
100050517023038,0,040,040,021,0,040,021,021
100050517023039,0,040,040,021,0,040,021,021
100050517023040,0,040,040,021,0,040,021,021
100050517023041,0,040,040,021,0,040,021,021
100050517023042,0,040,040,021,0,040,021,021
100050517023043,9,040,040,021,0,040,021,021
100050517023044,0,040,040,021,0,040,021,021
100050517023045,0,040,040,021,0,040,021,021
100050517023046,0,040,040,021,0,040,021,021
100050517023047,0,040,040,021,0,040,021,021
100050517023048,0,040,040,021,0,040,021,021
100050517023049,2,040,040,021,0,040,021,021
100050517023050,0,040,040,021,0,040,021,021
100050517023051,7,040,040,021,0,040,021,021
100050517023052,11,040,040,021,0,040,021,021
100050517023053,0,040,040,021,0,040,021,021
100050517023054,34,040,040,021,0,040,021,021
100050517023055,13,040,040,021,0,040,021,021
100050517023056,0,040,040,021,0,040,021,021
100050517023057,14,040,040,021,0,040,021,021
100050517023058,39,040,040,021,0,040,021,021
100050517023059,5,040,040,021,0,040,021,021
100050517023060,0,040,040,021,0,040,021,021
100050517023061,15,040,040,021,0,040,021,021
100050517023062,0,040,040,021,0,040,021,021
100050517023063,11,040,040,021,0,040,021,021
100050517023064,0,040,040,021,0,040,021,021
100050517023065,0,040,040,021,0,040,021,021
100050517023066,4,040,040,021,0,040,021,021
100050517023067,28,040,040,021,0,040,021,021
100050517023068,15,040,040,021,0,040,021,021
100050517023069,11,040,040,021,0,040,021,021
100050517023070,3,040,040,021,0,040,021,021
100050517023071,44,040,040,021,0,040,021,021
100050517023072,54,040,040,021,0,040,021,021
100050517023073,0,040,040,021,0,040,021,021
100050517023074,0,040,040,021,0,040,021,021
100050517023075,34,040,040,021,0,040,021,021
100050517023076,124,040,040,021,0,040,021,021
100050517023077,0,040,040,021,0,040,021,021
100050517023078,0,040,040,021,0,040,021,021
100050517023079,0,040,040,021,0,040,021,021
100050517023080,75,040,040,021,0,040,021,021
100050517023081,0,040,040,021,0,040,021,021
100050517023082,30,040,040,021,0,040,021,021
100050517023083,30,040,040,021,0,040,021,021
100050517023084,0,040,040,021,0,040,021,021
100050517023085,0,040,040,021,0,040,021,021
100050517023086,0,040,040,021,0,040,021,021
100050517023087,14,040,040,021,0,040,021,021
100050517023088,39,040,040,021,0,040,021,021
100050517023089,3,040,040,021,0,040,021,021
100050517023090,20,040,040,021,0,040,021,021
100050517023091,8,040,040,021,0,040,021,021
100050517023092,8,040,040,021,0,040,021,021
100050517023093,0,040,040,021,0,040,021,021
100050517023094,0,040,040,021,0,040,021,021
100050517023095,4,040,040,021,0,040,021,021
100050517023096,15,040,040,021,0,040,021,021
100050517023097,217,040,040,021,0,040,021,021
100050517023098,21,040,040,021,0,040,021,021
100050517023099,7,040,040,021,0,040,021,021
100050517023100,13,040,040,021,0,040,021,021
100050517023101,6,040,040,021,0,040,021,021
100050517023102,7,040,040,021,0,040,021,021
100050517023103,34,040,040,021,0,040,021,021
100050517023104,89,040,040,021,0,040,021,021
100050517023105,18,040,040,021,0,040,021,021
100050517023106,5,040,040,021,0,040,021,021
100050517023107,35,040,040,021,0,040,021,021
100050517023108,0,040,040,021,0,040,021,021
100050517023109,6,040,040,021,0,040,021,021
100050517023110,0,040,040,021,0,040,021,021
100050517023111,0,040,040,021,0,040,021,021
100050517023112,0,040,040,021,0,040,021,021
100050517023113,11,040,040,021,0,040,021,021
100050517023114,0,040,040,021,0,040,021,021
100050517023115,17,040,040,021,0,040,021,021
100050518011000,0,040,039,021,0,040,021,021
100050518011001,0,040,040,021,0,040,021,021
100050518011002,251,040,040,021,0,040,021,021
100050518011003,6,040,040,021,0,040,021,021
100050518011004,31,040,040,021,0,040,021,021
100050518011005,32,040,040,021,0,040,021,021
100050518011006,29,040,040,021,0,040,021,021
100050518011007,6,040,040,021,0,040,021,021
100050518011008,21,040,040,021,0,040,021,021
100050518011009,6,040,040,021,0,040,021,021
100050518011010,67,040,040,021,0,040,021,021
100050518011011,33,040,040,021,0,040,021,021
100050518011012,10,040,040,021,0,040,021,021
100050518011013,0,040,040,021,0,040,021,021
100050518011014,6,040,040,021,0,040,021,021
100050518011015,0,040,040,021,0,040,021,021
100050518011016,0,040,040,021,0,040,021,021
100050518011017,89,040,040,021,0,040,021,021
100050518011018,9,040,040,021,0,040,021,021
100050518011019,0,040,040,021,0,040,021,021
100050518011020,5,040,040,021,0,040,021,021
100050518011021,21,040,040,021,0,040,021,021
100050518011022,20,040,040,021,0,040,021,021
100050518011023,21,040,040,021,0,040,021,021
100050518011024,11,040,040,021,0,040,021,021
100050518011025,0,040,040,021,0,040,021,021
100050518011026,0,040,040,021,0,040,021,021
100050518011027,0,040,040,021,0,040,021,021
100050518011028,0,040,040,021,0,040,021,021
100050518011029,0,040,040,021,0,040,021,021
100050518011030,0,040,040,021,0,040,021,021
100050518011031,62,040,040,021,0,040,021,021
100050518011032,0,040,040,021,0,040,021,021
100050518011033,0,040,040,021,0,040,021,021
100050518011034,0,040,040,021,0,040,021,021
100050518011035,0,040,040,021,0,040,021,021
100050518011036,241,040,040,021,0,040,021,021
100050518011037,2,040,040,021,0,040,021,021
100050518011038,0,040,040,021,0,040,021,021
100050518011039,8,040,040,021,0,040,021,021
100050518011040,4,040,040,021,0,040,021,021
100050518011041,81,040,040,021,0,040,021,021
100050518011042,0,040,040,021,0,040,021,021
100050518011043,17,040,040,021,0,040,021,021
100050518011044,13,040,040,021,0,040,021,021
100050518011045,109,040,040,021,0,040,021,021
100050518011046,21,040,040,021,0,040,021,021
100050518011047,5,040,040,021,0,040,021,021
100050518011048,7,040,040,021,0,040,021,021
100050518011049,0,040,040,021,0,040,021,021
100050518011050,26,040,040,021,0,040,021,021
100050518011051,23,040,040,021,0,040,021,021
100050518011052,13,040,040,021,0,040,021,021
100050518011053,133,040,040,021,0,040,021,021
100050518011054,0,040,040,021,0,040,021,021
100050518011055,21,040,040,021,0,040,021,021
100050518011056,36,040,040,021,0,040,021,021
100050518011057,87,040,040,021,0,040,021,021
100050518011058,73,040,040,021,0,040,021,021
100050518011059,67,040,040,021,0,040,021,021
100050518011060,14,040,040,021,0,040,021,021
100050518011061,55,040,040,021,0,040,021,021
100050518011062,9,040,040,021,0,040,021,021
100050518011063,5,040,040,021,0,040,021,021
100050518011064,0,040,040,021,0,040,021,021
100050518011065,38,040,040,021,0,040,021,021
100050518011066,30,040,040,021,0,040,021,021
100050518011067,53,040,040,021,0,040,021,021
100050518011068,3,040,040,021,0,040,021,021
100050518011069,0,040,040,021,0,040,021,021
100050518011070,33,040,040,021,0,040,021,021
100050518011071,3,040,040,021,0,040,021,021
100050518011072,9,040,040,021,0,040,021,021
100050518011073,0,040,040,021,0,040,021,021
100050518011074,58,040,040,021,0,040,021,021
100050518011075,35,040,040,021,0,040,021,021
100050518011076,2,040,040,021,0,040,021,021
100050518011077,0,040,040,021,0,040,021,021
100050518011078,11,040,040,021,0,040,021,021
100050518011079,8,040,040,021,0,040,021,021
100050518011080,60,040,040,021,0,040,021,021
100050518011081,0,040,040,021,0,040,021,021
100050518011082,0,040,040,021,0,040,021,021
100050518011083,23,040,040,021,0,040,021,021
100050518011084,0,040,040,021,0,040,021,021
100050518011085,0,040,040,021,0,040,021,021
100050518011086,0,040,040,021,0,040,021,021
100050518011087,4,040,040,021,0,040,021,021
100050518011088,0,040,040,021,0,040,021,021
100050518011089,4,040,040,021,0,040,021,021
100050518011090,3,040,040,021,0,040,021,021
100050518011091,2,040,040,021,0,040,021,021
100050518011092,7,040,040,021,0,040,021,021
100050518011093,2,040,040,021,0,040,021,021
100050518011094,2,040,040,021,0,040,021,021
100050518011095,7,040,040,021,0,040,021,021
100050518011096,20,040,040,021,0,040,021,021
100050518011097,7,040,040,021,0,040,021,021
100050518012000,6,040,039,021,0,040,021,021
100050518012001,236,040,039,021,0,040,021,021
100050518012002,39,040,039,021,0,040,021,021
100050518012003,366,040,039,021,0,040,021,021
100050518012004,33,040,039,021,0,040,021,021
100050518012005,59,040,039,021,0,040,021,021
100050518012006,41,040,039,021,0,040,021,021
100050518012007,19,040,039,021,0,039,021,021
100050518012008,0,040,039,021,0,039,021,021
100050518012009,88,040,040,021,0,040,021,021
100050518012010,37,040,040,021,0,040,021,021
100050518012011,34,040,039,021,0,039,021,021
100050518012012,5,040,039,021,0,039,021,021
100050518012013,48,040,040,021,0,040,021,021
100050518012014,13,040,040,021,0,040,021,021
100050518012015,12,040,040,021,0,040,021,021
100050518012016,95,040,039,021,0,039,021,021
100050518012017,53,040,039,021,0,039,021,021
100050518012018,3,040,039,021,0,039,021,021
100050518012019,0,040,039,021,0,039,021,021
100050518012020,7,040,040,021,0,040,021,021
100050518012021,3,040,040,021,0,040,021,021
100050518012022,19,040,040,021,0,040,021,021
100050518012023,21,040,040,021,0,040,021,021
100050518012024,1,040,040,021,0,040,021,021
100050518012025,33,040,040,021,0,040,021,021
100050518012026,11,040,040,021,0,040,021,021
100050518012027,31,040,040,021,0,040,021,021
100050518012028,0,040,040,021,0,040,021,021
100050518012029,26,040,040,021,0,040,021,021
100050518012030,7,040,040,021,0,040,021,021
100050518012031,12,040,040,021,0,040,021,021
100050518012032,62,040,040,021,0,040,021,021
100050518012033,75,040,040,021,0,040,021,021
100050518012034,161,040,040,021,0,040,021,021
100050518012035,19,040,039,021,0,040,021,021
100050518012036,43,040,039,021,0,040,021,021
100050518012037,27,040,039,021,0,040,021,021
100050518012038,13,040,039,021,0,040,021,021
100050518012039,5,040,039,021,0,040,021,021
100050518012040,0,040,039,021,0,040,021,021
100050518012041,6,040,040,021,0,040,021,021
100050518012042,0,040,040,021,0,040,021,021
100050518012043,13,040,040,021,0,040,021,021
100050518012044,0,040,040,021,0,040,021,021
100050518012045,7,040,040,021,0,040,021,021
100050518012046,0,040,040,021,0,040,021,021
100050518012047,0,040,040,021,0,040,021,021
100050518012048,0,040,040,021,0,040,021,021
100050518012049,4,040,040,021,0,040,021,021
100050518012050,5,040,040,021,0,040,021,021
100050518012051,0,040,040,021,0,040,021,021
100050518012052,5,040,040,021,0,040,021,021
100050518012053,0,040,040,021,0,040,021,021
100050518012054,58,040,040,021,0,040,021,021
100050518012055,45,040,040,021,0,040,021,021
100050518012056,50,040,040,021,0,040,021,021
100050518012057,50,040,040,021,0,040,021,021
100050518012058,7,040,040,021,0,040,021,021
100050518012059,6,040,040,021,0,040,021,021
100050518012060,4,040,040,021,0,040,021,021
100050518012061,37,040,040,021,0,040,021,021
100050518012062,18,040,040,021,0,040,021,021
100050518012063,34,040,040,021,0,040,021,021
100050518012064,0,040,040,021,0,040,021,021
100050518012065,0,040,040,021,0,040,021,021
100050518012066,0,040,040,021,0,040,021,021
100050518012067,5,040,040,021,0,040,021,021
100050518012068,0,040,040,021,0,040,021,021
100050518012069,5,040,040,021,0,040,021,021
100050518012070,0,040,040,021,0,040,021,021
100050518012071,3,040,040,021,0,040,021,021
100050518012072,9,040,040,021,0,040,021,021
100050518012073,379,040,040,021,0,040,021,021
100050518012074,27,040,040,021,0,040,021,021
100050518012075,9,040,040,021,0,040,021,021
100050518012076,0,040,040,021,0,040,021,021
100050518012077,2,040,040,021,0,040,021,021
100050518012078,1,040,040,021,0,040,021,021
100050518012079,0,040,040,021,0,040,021,021
100050518012080,2,040,040,021,0,040,021,021
100050518012081,0,040,040,021,0,040,021,021
100050518012082,0,040,040,021,0,040,021,021
100050518012083,15,040,040,021,0,040,021,021
100050518012084,1,040,040,021,0,040,021,021
100050518012085,0,040,040,021,0,040,021,021
100050518012086,37,040,039,021,0,039,021,021
100050518012087,0,040,039,021,0,040,021,021
100050518012088,0,040,039,021,0,040,021,021
100050518012089,0,040,039,021,0,040,021,021
100050518012090,41,040,040,021,0,040,021,021
100050518012091,4,040,040,021,0,040,021,021
100050518012092,0,040,039,021,0,040,021,021
100050518021000,2,040,040,021,0,040,021,021
100050518021001,25,040,040,021,0,040,021,021
100050518021002,78,040,040,021,0,040,021,021
100050518021003,29,040,040,021,0,040,021,021
100050518021004,36,040,040,021,0,040,021,021
100050518021005,9,040,040,021,0,040,021,021
100050518021006,43,040,040,021,0,040,021,021
100050518021007,0,040,040,021,0,040,021,021
100050518021008,0,040,040,021,0,040,021,021
100050518021009,327,040,040,021,0,040,021,021
100050518021010,50,040,040,021,0,040,021,021
100050518021011,82,040,040,021,0,040,021,021
100050518021012,0,040,040,021,0,040,021,021
100050518021013,0,040,040,021,0,040,021,021
100050518021014,49,040,040,021,0,040,021,021
100050518021015,5,040,040,021,0,040,021,021
100050518021016,0,040,040,021,0,040,021,021
100050518021017,157,040,040,021,0,040,021,021
100050518021018,33,040,040,021,0,040,021,021
100050518021019,36,040,040,021,0,040,021,021
100050518021020,15,040,040,021,0,040,021,021
100050518021021,3,040,040,021,0,040,021,021
100050518021022,18,040,040,021,0,040,021,021
100050518021023,95,040,040,021,0,040,021,021
100050518021024,8,040,040,021,0,040,021,021
100050518021025,22,040,040,021,0,040,021,021
100050518021026,5,040,040,021,0,040,021,021
100050518021027,0,040,040,021,0,040,021,021
100050518021028,0,040,040,021,0,040,021,021
100050518021029,2,040,040,021,0,040,021,021
100050518021030,0,040,040,021,0,040,021,021
100050518021031,0,040,040,021,0,040,021,021
100050518021032,47,040,040,021,0,040,021,021
100050518021033,158,040,040,021,0,040,021,021
100050518021034,31,040,040,021,0,040,021,021
100050518021035,192,040,040,021,0,040,021,021
100050518021036,36,040,040,021,0,040,021,021
100050518021037,10,040,040,021,0,040,021,021
100050518021038,23,040,040,021,0,040,021,021
100050518021039,2,040,040,021,0,040,021,021
100050518021040,0,040,040,021,0,040,021,021
100050518021041,29,040,040,021,0,040,021,021
100050518021042,32,040,040,021,0,040,021,021
100050518021043,40,040,040,021,0,040,021,021
100050518021044,28,040,040,021,0,040,021,021
100050518021045,32,040,040,021,0,040,021,021
100050518021046,69,040,040,021,0,040,021,021
100050518021047,10,040,040,021,0,040,021,021
100050518021048,4,040,040,021,0,040,021,021
100050518021049,7,040,040,021,0,040,021,021
100050518021050,30,040,040,021,0,040,021,021
100050518021051,9,040,040,021,0,040,021,021
100050518021052,28,040,040,021,0,040,021,021
100050518021053,0,040,040,021,0,040,021,021
100050518021054,27,040,040,021,0,040,021,021
100050518021055,0,040,040,021,0,040,021,021
100050518021056,0,040,040,021,0,040,021,021
100050518021057,40,040,040,021,0,040,021,021
100050518021058,24,040,040,021,0,040,021,021
100050518021059,0,040,040,021,0,040,021,021
100050518021060,33,040,040,021,0,040,021,021
100050518021061,7,040,040,021,0,040,021,021
100050518021062,3,040,040,021,0,040,021,021
100050518021063,123,040,040,021,0,040,021,021
100050518021064,70,040,040,021,0,040,021,021
100050518021065,8,040,040,021,0,040,021,021
100050518021066,21,040,040,021,0,040,021,021
100050518021067,10,040,040,021,0,040,021,021
100050518021068,31,040,040,021,0,040,021,021
100050518021069,0,040,040,021,0,040,021,021
100050518021070,0,040,040,021,0,040,021,021
100050518021071,11,040,040,021,0,040,021,021
100050518021072,4,040,040,021,0,040,021,021
100050518021073,9,040,040,021,0,040,021,021
100050518021074,8,040,040,021,0,040,021,021
100050518021075,2,040,040,021,0,040,021,021
100050518021076,0,040,040,021,0,040,021,021
100050518021077,0,040,040,021,0,040,021,021
100050518022000,0,040,040,021,0,040,021,021
100050518022001,9,040,040,021,0,040,021,021
100050518022002,0,040,040,021,0,040,021,021
100050518022003,9,040,040,021,0,040,021,021
100050518022004,0,040,040,021,0,040,021,021
100050518022005,27,040,040,021,0,040,021,021
100050518022006,17,040,040,021,0,040,021,021
100050518022007,0,040,040,021,0,040,021,021
100050518022008,18,040,040,021,0,040,021,021
100050518022009,0,040,040,021,0,040,021,021
100050518022010,39,040,040,021,0,040,021,021
100050518022011,19,040,040,021,0,040,021,021
100050518022012,36,040,040,021,0,040,021,021
100050518022013,52,040,040,021,0,040,021,021
100050518022014,11,040,040,021,0,040,021,021
100050518022015,19,040,040,021,0,040,021,021
100050518022016,16,040,040,021,0,040,021,021
100050518022017,0,040,040,021,0,040,021,021
100050518022018,0,040,040,021,0,040,021,021
100050518022019,6,040,040,021,0,040,021,021
