GEOID10,pop,sldl_2017,sldl_2000,sldu_2017,sldu_2000,sldl_2013,sldu_2018,sldl_2018,cd_2003,sldu_2014,sldl_2010,sldl_2014,sldu_2013,sldu_2010,sldl_2015
020200004001106,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001160,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007034015,31,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200004001099,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200001024027,2,013,025,00G,M,012,00G,013,0.0,00G,016,013,00F,00H,013
020200003001013,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001064,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001073,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001081,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001157,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001074,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001075,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001080,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200004001083,230,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200003001191,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001060,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001189,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001061,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001184,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001186,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200004001016,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200003001001,0,015,023,00H,L,012,00H,015,0.0,00G,018,013,00F,00I,013
020200003001010,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200017014015,150,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200007034019,114,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007023011,149,015,023,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200017014016,91,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200017014011,14,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200017014012,33,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200003001071,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001127,255,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001029,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001065,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001066,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001094,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001088,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200002012010,0,013,025,00G,M,012,00G,013,0.0,00G,017,013,00F,00I,013
020200004001073,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001037,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001035,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001008,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001029,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001013,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001048,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001032,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001001,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001117,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001116,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001122,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001131,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200003001140,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001139,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200004001045,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001043,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001057,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001108,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001161,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001069,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200003001096,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001092,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001098,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001142,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001055,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001158,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001033,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200016021026,149,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022002,53,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016021000,83,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022003,120,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022006,40,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022009,64,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022007,64,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200016022018,19,016,022,00H,K,014,00H,016,0.0,00H,022,016,00G,00K,016
020200004001086,0,016,014,00H,G,014,00H,016,0.0,00H,018,016,00G,00I,016
020200008013009,102,016,014,00H,G,014,00H,016,0.0,00H,020,016,00G,00J,016
020200008013008,182,016,014,00H,G,014,00H,016,0.0,00H,020,016,00G,00J,016
020200008013002,82,016,014,00H,G,014,00H,016,0.0,00H,020,016,00G,00J,016
020200004001078,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007013000,384,016,014,00H,G,014,00H,016,0.0,00H,019,016,00G,00J,016
020200007013006,0,016,014,00H,G,014,00H,016,0.0,00H,019,016,00G,00J,016
020200004001165,29,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001021,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001054,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001053,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001059,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001049,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001135,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001097,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001115,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001164,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200003001069,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001104,1,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001107,8,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001122,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001159,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001116,150,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200001021009,128,013,025,00G,M,012,00G,013,0.0,00G,016,013,00F,00H,013
020200001024013,170,013,025,00G,M,012,00G,013,0.0,00G,018,013,00F,00I,013
020200017014003,44,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200007014000,326,016,014,00H,G,014,00H,016,0.0,00H,019,016,00G,00J,016
020200004001158,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200017025001,71,016,021,00H,K,014,00H,016,0.0,00H,019,016,00G,00J,016
020200007022000,559,015,023,00H,L,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007022003,110,015,023,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007035007,90,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007011008,88,016,014,00H,G,014,00H,016,0.0,00H,020,016,00G,00J,016
020200007034016,28,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007034000,26,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007035002,86,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007033000,136,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007031013,324,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007031010,0,013,023,00G,L,013,00G,013,0.0,00G,018,013,00G,00I,013
020200004001176,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200002011013,26,013,025,00G,M,012,00G,013,0.0,00G,017,013,00F,00I,013
020200003001003,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001022,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001004,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001007,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200003001024,0,013,023,00G,L,012,00G,013,0.0,00G,018,013,00F,00I,013
020200001021013,0,013,025,00G,M,012,00G,013,0.0,00G,018,013,00F,00I,013
020200004001020,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200017011000,264,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200017011004,71,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200017014002,32,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200017014000,25,016,022,00H,K,014,00H,016,0.0,00H,021,016,00G,00K,016
020200002022002,62,013,025,00G,M,012,00G,013,0.0,00G,017,013,00F,00I,013
020200002011015,84,013,025,00G,M,012,00G,013,0.0,00G,017,013,00F,00I,013
020200002011012,60,013,025,00G,M,012,00G,013,0.0,00G,017,013,00F,00I,013
020200004001091,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007033014,64,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200007033005,85,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200001024026,3,013,025,00G,M,012,00G,013,0.0,00G,016,013,00F,00H,013
020200004001044,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001105,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001056,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001050,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001109,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001103,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001110,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007034014,45,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
020200004001141,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001130,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001129,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001138,4,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001137,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001143,1,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001134,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001136,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001096,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001095,18,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001094,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001075,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200004001162,0,015,014,00H,G,013,00H,015,0.0,00H,018,015,00G,00I,015
020200007034021,35,015,024,00H,L,013,00H,015,0.0,00H,019,015,00G,00J,015
